particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type
15374,1203,2,131.255,39.625,931,114.91,0.94,160.2,244.7,0,799,38.625,1,752,785,576,609,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15377,1204,2,131.365,37.625,847,110.33,0.94,169.13,250.12,0,798,36.375,0.99,278,310,559,591,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15381,1205,3,131.474,50.875,1432,143.12,0.94,155.29,247.23,0,798,51.125,0.97,48,90,687,728,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15384,1206,2,131.583,30.125,585,91.84,0.93,201.62,260.06,0,799,29.125,0.99,419,445,493,520,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15388,1207,2,131.692,23.875,404,75.94,0.94,247.8,270.71,0,792,23.125,0.97,827,849,736,757,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15389,1207,3,131.692,23.375,392,86.5,0.81,350.88,297.55,18,799,26.875,0.8,61,85,912,933,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15390,1210,1,132.02,45.625,1179,130.23,0.93,151.47,241.43,0,799,44.125,0.99,701,739,268,306,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15391,1210,2,132.02,21.625,343,70.53,0.93,273.21,272.94,0,798,20.625,0.98,715,735,394,414,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15392,1212,1,132.238,21.125,333,69.11,0.94,314.05,282.57,14,797,20.875,0.95,1178,1198,592,611,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15400,1220,1,133.112,11.875,148,47.63,0.91,400.78,266.27,39,799,11.875,0.94,780,793,747,760,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15405,1222,2,133.33,27.375,505,85.6,0.93,228.63,271.94,0,799,26.375,0.99,878,903,505,529,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15408,1224,2,133.549,49.375,1347,144.78,0.9,140.95,238.2,0,799,47.625,1,272,313,611,652,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15413,1229,2,134.095,14.375,193,53.87,0.91,377.51,275.25,29,798,14.375,0.95,1106,1122,547,561,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15415,1230,1,134.204,26.875,491,87.18,0.9,251.75,276.44,1,799,27.875,0.95,983,1007,166,190,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15422,1232,2,134.422,32.625,672,97.84,0.94,189,257.42,0,799,31.875,0.99,776,804,526,554,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15426,1233,2,134.531,33.375,695,100.67,0.93,190.75,258.91,0,799,32.125,0.99,856,885,657,686,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15433,1237,3,134.968,33.875,709,127.71,0.74,319.76,306.77,8,801,38.625,0.8,1218,1250,915,945,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15437,1238,3,135.077,25.625,453,94.5,0.8,295.48,297.89,0,799,28.875,0.87,142,168,861,884,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15444,1243,1,135.623,26.875,490,84.18,0.93,225.27,262.89,0,798,25.875,0.98,459,483,264,288,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15449,1245,2,135.842,16.375,231,59.21,0.91,375.32,282.8,30,799,17.125,0.88,554,569,1001,1018,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15450,1248,1,136.169,16.125,223,56.63,0.93,308.47,276.74,0,799,15.125,0.95,544,560,614,629,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15452,1250,1,136.388,22.625,371,73.94,0.92,260.8,273.19,0,799,21.625,0.99,560,581,388,409,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15455,1250,4,136.388,45.375,1166,130.64,0.93,166.5,252.65,0,799,45.125,0.98,1051,1090,667,704,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15459,1253,1,136.715,28.375,535,89.43,0.92,209.6,264.54,0,798,27.625,0.99,536,562,781,806,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15462,1254,2,136.824,15.125,205,54.63,0.93,349.82,276.76,14,799,14.625,0.98,729,744,662,677,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15463,1255,1,136.934,24.125,410,77.36,0.93,250.53,273.39,0,798,23.125,0.98,182,204,612,634,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15464,1256,1,137.043,27.625,511,85.6,0.94,227.39,271.95,0,799,26.375,0.99,282,306,314,339,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15465,1256,2,137.043,16.125,225,58.46,0.91,388.72,276.12,38,799,16.375,0.92,1200,1216,393,409,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15470,1260,2,137.48,10.375,127,43.63,0.92,417.35,258.29,35,796,10.125,0.94,367,379,793,805,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15473,1261,2,137.589,19.875,303,68.53,0.9,313.22,282.23,2,798,20.375,0.89,364,382,868,887,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15474,1261,3,137.589,22.375,366,81.84,0.83,317.47,294.35,0,799,23.875,0.88,510,530,984,1007,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15479,1265,3,138.026,47.375,1264,134.47,0.94,140.05,231.18,0,798,46.125,0.99,782,822,396,435,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15481,1265,5,138.026,10.625,131,43.8,0.93,403.76,260.41,68,799,10.125,0.97,388,400,464,476,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15488,1268,2,138.353,30.375,591,92.84,0.93,201.1,259.6,0,799,29.375,0.99,363,390,348,374,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15496,1270,3,138.572,42.125,1032,121.15,0.94,152.78,241.96,0,797,40.875,1,745,780,630,665,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15499,1272,1,138.79,21.375,337,69.7,0.93,278.71,276.62,8,799,20.375,0.97,269,288,182,202,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15502,1274,1,139.008,19.875,303,65.7,0.94,288.58,274.75,0,798,19.125,0.97,918,936,308,327,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15503,1274,2,139.008,34.375,731,102.08,0.94,173.52,250.63,0,799,33.625,0.99,541,571,667,696,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15506,1275,1,139.118,22.875,381,73.94,0.94,262.15,274.03,0,798,21.875,0.99,415,436,368,389,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15508,1276,1,139.227,21.625,344,70.53,0.93,273.83,274.73,0,796,20.625,0.98,630,650,182,202,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15513,1277,5,139.336,18.875,280,65.36,0.91,322.99,284.45,0,799,19.375,0.94,961,980,777,795,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15516,1278,2,139.445,19.375,290,66.11,0.91,302.12,276.67,4,799,19.125,0.95,937,956,605,623,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15521,1279,4,139.554,15.875,219,56.87,0.92,325.78,277.51,8,799,15.125,1,527,543,626,642,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15522,1279,5,139.554,24.625,422,78.77,0.92,273.53,282.92,0,799,24.125,0.94,1021,1044,720,742,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15526,1284,1,140.1,17.375,248,60.04,0.93,334.01,277,29,798,16.625,0.95,239,255,93,110,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15527,1285,1,140.21,40.375,956,126.47,0.87,189.98,264.65,0,799,40.875,0.96,11,47,489,522,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15531,1287,1,140.428,27.875,513,85.6,0.94,277.22,281.61,8,799,27.875,0.92,1250,1276,546,569,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15537,1291,1,140.865,34.375,732,104.91,0.91,185.34,256.25,0,798,33.625,0.99,210,239,396,426,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15541,1292,2,140.974,16.125,225,58.04,0.92,392.88,276.05,19,798,16.625,0.9,1194,1211,363,378,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15544,1293,2,141.083,39.625,933,115.74,0.94,158.45,243.52,0,797,38.375,0.99,672,705,593,627,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15548,1295,2,141.302,12.875,167,49.8,0.92,415.25,267.86,34,798,13.125,0.93,1089,1103,337,350,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15552,1296,4,141.411,23.625,395,75.11,0.94,248.68,272.92,0,798,22.625,0.99,325,346,725,746,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15553,1296,5,141.411,10.375,127,42.97,0.93,403.48,263.97,49,798,10.125,0.96,540,551,779,791,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15557,1298,3,141.629,35.125,754,103.91,0.94,188.54,258.94,0,797,34.375,0.97,440,470,897,927,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15562,1300,2,141.848,17.375,251,60.87,0.92,308.43,275.27,22,797,16.625,0.97,279,296,307,324,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15565,1301,2,141.957,42.625,1052,122.81,0.94,161.27,249.15,0,799,41.625,0.98,156,192,524,560,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15567,1304,2,142.284,35.375,768,106.74,0.92,202.24,267.11,0,799,34.875,0.97,163,194,141,172,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15570,1305,1,142.394,32.375,661,98.5,0.93,228.37,274.83,0,799,31.625,0.97,964,993,101,129,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15572,1305,3,142.394,30.125,585,91.6,0.94,212.39,268.74,0,798,29.125,0.99,728,754,855,881,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15580,1308,3,142.721,35.375,768,105.91,0.93,175.63,251.08,0,798,34.625,0.99,724,754,681,712,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15581,1309,1,142.83,29.125,557,89.01,0.94,226.63,271.27,0,799,28.375,0.97,177,202,186,212,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15582,1309,2,142.83,35.875,784,111.15,0.89,213.65,269.44,0,797,36.375,0.96,1102,1133,222,252,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15591,1314,1,143.376,24.375,417,103.57,0.7,316.52,292.36,9,799,27.875,0.86,1212,1238,576,598,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15592,1314,2,143.376,26.125,469,89.08,0.86,274.45,289.14,0,799,27.875,0.9,404,427,981,1007,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15593,1315,1,143.486,39.375,923,114.33,0.94,160.26,243.61,0,798,38.375,0.99,453,486,488,521,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15595,1316,2,143.595,34.375,734,119.05,0.81,227.06,277.97,0,799,36.875,0.94,1116,1148,279,308,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15596,1316,3,143.595,10.625,130,42.97,0.94,417.82,254.75,82,797,10.125,0.95,482,494,322,333,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15597,1316,4,143.595,22.375,367,74.94,0.91,302.95,284.07,0,799,22.125,0.96,1111,1132,455,475,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15601,1318,2,143.813,29.875,579,95.08,0.9,222.78,270.69,0,799,29.625,0.96,943,970,730,756,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15606,1320,2,144.032,35.625,777,104.67,0.94,175.18,249.24,0,796,34.625,0.99,704,734,449,479,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15610,1322,4,144.25,21.625,344,76.11,0.86,292.26,284.39,4,799,23.125,0.92,408,427,880,901,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15614,1325,2,144.578,51.125,1443,143.3,0.94,131.54,229.52,0,799,49.875,0.99,461,503,682,724,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15615,1325,3,144.578,40.375,957,117.15,0.94,163.44,248.32,0,799,39.125,1,570,604,823,857,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15617,1326,2,144.687,30.375,593,112.81,0.77,329.08,306.2,12,799,35.625,0.79,1209,1239,871,897,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15618,1327,1,144.796,42.875,1066,151.54,0.76,251.96,294.4,0,814,47.625,0.84,1237,1276,894,931,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15620,1329,1,145.014,28.125,527,127.3,0.64,290.48,292.58,0,799,32.875,0.84,1091,1120,129,153,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15624,1330,2,145.124,41.125,994,120.4,0.93,155.41,239.68,0,798,40.125,1,288,323,526,561,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15625,1330,3,145.124,41.125,985,118.57,0.94,158.77,246.63,0,798,39.875,0.99,712,747,540,574,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15630,1333,1,145.451,21.875,350,71.11,0.93,261.68,270.01,0,798,20.625,0.99,517,537,279,299,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15631,1333,2,145.451,19.625,299,64.87,0.94,271.42,275.22,0,799,18.875,0.98,466,484,628,646,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15632,1334,1,145.56,25.875,459,86.08,0.88,247.84,275.15,0,797,25.375,0.97,38,62,629,653,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15633,1337,1,145.888,32.375,664,102.98,0.89,206.33,262.18,0,798,31.875,0.98,960,989,340,368,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15636,1339,2,146.106,30.625,601,93.67,0.93,207.48,262.71,0,798,29.375,0.99,214,241,748,775,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15646,1348,1,147.089,22.875,375,73.94,0.93,260.97,275.14,0,796,21.625,0.99,484,505,144,165,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15649,1350,1,147.307,32.125,651,99.25,0.91,249.8,277.54,0,799,32.125,0.95,1173,1201,872,899,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15662,1355,3,147.853,30.125,583,91.01,0.94,204.78,263.26,0,799,29.125,0.99,212,238,572,598,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15666,1356,3,147.963,13.875,184,53.04,0.91,385.11,271.05,35,798,13.875,0.93,797,811,944,959,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15668,1358,1,148.181,15.125,207,54.63,0.93,353.74,274.33,30,798,14.875,0.96,741,756,57,72,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15669,1358,2,148.181,30.375,596,93.25,0.93,216.8,268.38,0,798,29.375,0.98,381,408,97,124,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15670,1359,1,148.29,23.125,382,74.77,0.93,274.03,278.87,4,799,22.125,0.97,641,662,37,59,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15671,1359,2,148.29,23.125,385,74.53,0.93,256.66,273.28,0,794,22.125,0.99,435,456,369,390,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15675,1361,2,148.509,20.375,316,67.7,0.93,272.68,276.62,0,798,19.375,1,690,709,498,517,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15683,1364,2,148.836,31.875,647,96.84,0.93,222.25,268.53,0,798,31.625,0.96,979,1006,136,164,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15697,1371,1,149.601,32.375,658,97.25,0.93,202.71,263.2,0,799,31.125,1,664,692,339,367,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15703,1374,1,149.928,22.375,363,77.6,0.87,314.34,286.23,3,798,22.125,0.93,1181,1202,527,547,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15704,1374,2,149.928,13.625,179,51.87,0.91,397.47,273.98,42,799,13.375,0.94,1026,1041,603,617,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15708,1377,1,150.256,18.875,279,64.28,0.92,304.93,276.87,3,799,17.875,0.98,599,617,217,235,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15709,1377,2,150.256,29.125,553,89.01,0.94,208.54,256.93,0,799,28.125,0.99,743,768,438,464,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15711,1377,4,150.256,36.375,802,106.91,0.94,174.8,255.41,0,799,35.125,1,639,670,628,659,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15714,1378,2,150.365,30.125,585,91.25,0.94,206.92,262.1,0,798,28.875,1,817,843,410,437,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15721,1380,5,150.583,26.625,483,105.3,0.74,365.16,304.7,19,799,30.625,0.79,1185,1210,907,932,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15735,1388,2,151.457,13.125,172,50.63,0.92,365.05,271.46,40,798,13.125,0.95,281,295,640,654,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15743,1394,3,152.112,20.375,317,68.11,0.93,294.42,272.48,5,799,20.375,0.94,928,948,489,507,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15744,1394,4,152.112,21.875,351,71.11,0.93,269.94,278.02,0,797,20.875,0.99,254,274,730,750,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15751,1399,2,152.658,38.125,872,112.08,0.93,180.89,252.44,0,799,37.625,0.99,336,368,874,906,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15753,1400,1,152.767,35.125,756,110.15,0.88,217.99,272.19,0,799,35.875,0.96,17,49,244,274,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15754,1400,2,152.767,32.375,661,124.12,0.73,298.37,306.97,0,809,37.375,0.82,1208,1240,314,341,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15755,1400,3,152.767,13.125,169,49.8,0.93,391.96,271.78,48,799,13.125,0.9,257,271,776,789,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15761,1404,2,153.204,35.625,778,123.64,0.8,294.84,306.63,0,799,39.375,0.83,5,38,878,908,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15762,1404,3,153.204,14.625,196,55.87,0.89,377.22,277.23,35,799,14.875,0.93,247,262,951,966,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15770,1407,1,153.532,39.875,937,116.57,0.93,168.87,252.85,0,799,38.875,0.98,171,205,361,395,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15780,1414,2,154.296,45.625,1182,131.4,0.93,180.17,258.2,0,799,44.625,0.98,1215,1253,469,507,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15785,1419,2,154.842,36.125,794,106.08,0.94,173.53,247.16,0,799,35.375,0.98,545,575,295,326,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15788,1420,3,154.951,15.125,206,60.7,0.84,398.53,277.87,32,799,18.375,0.81,242,258,986,1002,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15789,1421,1,155.061,24.625,424,80.43,0.91,254.67,272.09,0,799,23.625,0.99,785,808,206,229,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15791,1421,3,155.061,32.625,672,99.08,0.93,200.8,265.8,0,798,31.875,0.99,489,517,862,891,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15792,1422,1,155.17,24.125,410,76.77,0.93,250.39,273.06,0,798,23.125,0.99,763,785,564,586,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15794,1423,1,155.279,16.375,229,59.7,0.9,329.29,275.17,6,799,16.375,0.96,822,839,207,223,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
15796,1425,1,155.497,21.875,354,75.77,0.88,301.88,273.76,12,799,21.625,0.96,937,957,14,35,FALSE,MTB_20190208_PICTS_190208-0002,16 Glycerol Filtered_5200-3196_190211-112040,air bubble
